real,predict,a,b,c,d
187.2333702612927,140.0,a3,b31,c4,d10
562.4933186019881,455.4549999999999,a3,b31,c4,d6
114.1922846766662,90.0025,a3,b31,c4,d7
-0.0,456.0,a3,b31,c4,d2
49.630467198684556,47.35,a3,b31,c4,d8
85.70982391110104,81.005,a3,b31,c2,d1
100.56637058001272,80.4575,a3,b31,c2,d4
0.0,0.0,a3,b31,c2,d9
123.20717486003555,169.29,a3,b31,c2,d5
68.497565295654,80.745,a3,b31,c2,d3
148.38061803201444,138.0,a3,b31,c2,d10
199.04494509875084,170.10750000000004,a3,b31,c2,d6
83.61579031422302,80.0675,a3,b31,c2,d7
-0.0,170.0,a3,b31,c2,d2
43.02525299112217,55.49500000000001,a3,b31,c2,d8
0.0,0.0,a3,b31,c10,d1
0.0,0.0,a3,b31,c10,d4
0.0,0.0,a3,b31,c10,d9
0.0,0.0,a3,b31,c10,d5
0.0,0.0,a3,b31,c10,d3
0.0,0.0,a3,b31,c10,d10
0.0,0.0,a3,b31,c10,d6
0.0,0.0,a3,b31,c10,d7
0.0,0.0,a3,b31,c10,d2
0.0,0.0,a3,b31,c10,d8
0.0,0.0,a3,b15,c5,d1
0.0,0.0,a3,b15,c5,d4
0.0,0.0,a3,b15,c5,d9
0.0,0.0,a3,b15,c5,d5
0.0,0.0,a3,b15,c5,d3
0.0,0.0,a3,b15,c5,d10
0.0,0.0,a3,b15,c5,d6
0.0,0.0,a3,b15,c5,d7
0.0,0.0,a3,b15,c5,d2
0.0,0.0,a3,b15,c5,d8
5.286673598765433,5.035,a3,b15,c6,d1
5.464943763279654,5.045,a3,b15,c6,d4
0.0,0.0,a3,b15,c6,d9
2.4544061873410707,2.8875,a3,b15,c6,d5
6.151188409705872,5.0200000000000005,a3,b15,c6,d3
2.681058025201526,3.0,a3,b15,c6,d10
2.617902000110565,2.89,a3,b15,c6,d6
3.654319353468485,4.9575,a3,b15,c6,d7
-0.0,3.0,a3,b15,c6,d2
4.206917220156823,4.9725,a3,b15,c6,d8
6.782309841162656,9.0,a3,b15,c1,d1
8.379440800721543,9.0,a3,b15,c1,d4
0.0,0.0,a3,b15,c1,d9
319.89798377601767,247.0,a3,b15,c1,d5
10.002786714499052,9.0,a3,b15,c1,d3
62.207923002145,70.0,a3,b15,c1,d10
277.6477725553948,243.0,a3,b15,c1,d6
7.355312183506628,8.0,a3,b15,c1,d7
-0.0,242.0,a3,b15,c1,d2
5.992323648387238,7.0,a3,b15,c1,d8
3.7443866864800057,2.9175000000000004,a3,b15,c3,d1
2.050993367060242,2.9425,a3,b15,c3,d4
0.0,0.0,a3,b15,c3,d9
13.944600558236278,12.7,a3,b15,c3,d5
2.597527872067837,2.9325,a3,b15,c3,d3
4.6837504217940165,4.0,a3,b15,c3,d10
13.80462499704808,12.5425,a3,b15,c3,d6
1.1295466697655565,1.265,a3,b15,c3,d7
-0.0,13.0,a3,b15,c3,d2
1.270715599863624,1.26,a3,b15,c3,d8
1.065002704641435,0.9975,a3,b15,c7,d1
0.8759553894600717,1.005,a3,b15,c7,d4
0.0,0.0,a3,b15,c7,d9
1.2117314297928137,1.1675,a3,b15,c7,d5
1.0560930397162354,1.0025,a3,b15,c7,d3
0.9005983424174406,1.0,a3,b15,c7,d10
0.8397845425048639,1.16,a3,b15,c7,d6
0.7736225933150535,1.0025,a3,b15,c7,d7
-0.0,1.0,a3,b15,c7,d2
1.0047208513361812,0.9975,a3,b15,c7,d8
0.6780052036310663,1.165,a3,b15,c8,d1
0.9599320762559348,1.1525,a3,b15,c8,d4
0.0,0.0,a3,b15,c8,d9
1.7457470380661329,1.375,a3,b15,c8,d5
1.1405287412888048,1.15,a3,b15,c8,d3
1.270437915883644,2.0,a3,b15,c8,d10
1.392562919118299,1.385,a3,b15,c8,d6
1.2125987321944312,1.1525,a3,b15,c8,d7
-0.0,1.0,a3,b15,c8,d2
0.7766229807381905,1.16,a3,b15,c8,d8
0.0,0.0,a3,b15,c9,d1
0.0,0.0,a3,b15,c9,d4
0.0,0.0,a3,b15,c9,d9
0.0,0.0,a3,b15,c9,d5
0.0,0.0,a3,b15,c9,d3
0.0,0.0,a3,b15,c9,d10
0.0,0.0,a3,b15,c9,d6
0.0,0.0,a3,b15,c9,d7
0.0,0.0,a3,b15,c9,d2
0.0,0.0,a3,b15,c9,d8
87.26245378567026,157.625,a3,b15,c4,d1
151.94024328896998,160.45749999999995,a3,b15,c4,d4
0.0,0.0,a3,b15,c4,d9
847.033856468694,755.55,a3,b15,c4,d5
149.7196667988756,158.7575,a3,b15,c4,d3
213.0849333479688,221.0,a3,b15,c4,d10
702.2486785217778,755.6775,a3,b15,c4,d6
117.49321074994091,149.585,a3,b15,c4,d7
-0.0,752.0,a3,b15,c4,d2
91.94681911315058,92.9025,a3,b15,c4,d8
4.678703498607705,4.1375,a3,b15,c2,d1
4.022858243666732,4.1275,a3,b15,c2,d4
0.0,0.0,a3,b15,c2,d9
6.193179064442727,10.4025,a3,b15,c2,d5
3.7925931484080184,4.0875,a3,b15,c2,d3
2.597851641709836,3.0,a3,b15,c2,d10
10.949415353310327,10.425,a3,b15,c2,d6
3.671637564540233,4.047499999999999,a3,b15,c2,d7
-0.0,10.0,a3,b15,c2,d2
2.4558745391855767,2.635,a3,b15,c2,d8
0.0,0.0,a3,b15,c10,d1
0.0,0.0,a3,b15,c10,d4
0.0,0.0,a3,b15,c10,d9
0.0,0.0,a3,b15,c10,d5
0.0,0.0,a3,b15,c10,d3
0.0,0.0,a3,b15,c10,d10
0.0,0.0,a3,b15,c10,d6
0.0,0.0,a3,b15,c10,d7
0.0,0.0,a3,b15,c10,d2
0.0,0.0,a3,b15,c10,d8
20.25075072827332,27.335,a3,b14,c5,d1
17.141653412418812,27.85,a3,b14,c5,d4
0.0,0.0,a3,b14,c5,d9
60.17846138250358,54.54,a3,b14,c5,d5
30.61618968083048,27.4,a3,b14,c5,d3
1.7555501376307294,2.0,a3,b14,c5,d10
52.1090734787306,54.74499999999999,a3,b14,c5,d6
33.121552735605576,27.475,a3,b14,c5,d7
-0.0,54.0,a3,b14,c5,d2
30.99412754903451,27.4575,a3,b14,c5,d8
13.175523498898,11.695,a3,b14,c6,d1
10.405115066992526,11.71,a3,b14,c6,d4
0.0,0.0,a3,b14,c6,d9
1.9054137640632016,2.115,a3,b14,c6,d5
11.656754304909454,11.765,a3,b14,c6,d3
1.2628516309920346,2.0,a3,b14,c6,d10
1.9278950511464068,2.1125,a3,b14,c6,d6
15.249140040237332,11.697500000000002,a3,b14,c6,d7
-0.0,2.0,a3,b14,c6,d2
14.813545184163965,11.669999999999998,a3,b14,c6,d8
3815.7692486582796,3311.0,a3,b14,c1,d1
3353.678568340977,3260.0,a3,b14,c1,d4
0.0,0.0,a3,b14,c1,d9
1418.8596738747992,1099.0,a3,b14,c1,d5
2570.4890388645185,3273.0,a3,b14,c1,d3
402.2402155669532,338.0,a3,b14,c1,d10
1245.233050582352,1104.0,a3,b14,c1,d6
3213.0200255313257,3062.0,a3,b14,c1,d7
-0.0,1118.0,a3,b14,c1,d2
2452.6718892407102,2410.0,a3,b14,c1,d8
40.429794740268065,46.555,a3,b14,c3,d1
48.07145635280463,46.465,a3,b14,c3,d4
0.0,0.0,a3,b14,c3,d9
153.96992743396186,149.6625,a3,b14,c3,d5
28.33618757524503,46.5025,a3,b14,c3,d3
43.95791409596007,47.0,a3,b14,c3,d10
141.61491374783105,148.93249999999995,a3,b14,c3,d6
44.358479424516446,39.865,a3,b14,c3,d7
-0.0,151.0,a3,b14,c3,d2
34.11647768540115,39.41,a3,b14,c3,d8
1.20405662936922,1.0675,a3,b14,c7,d1
1.0535024029216924,1.0775,a3,b14,c7,d4
0.0,0.0,a3,b14,c7,d9
1.0857406584907858,1.0625,a3,b14,c7,d5
1.053953302397303,1.0750000000000002,a3,b14,c7,d3
1.03100613630412,1.0,a3,b14,c7,d10
1.2372964397489443,1.0575,a3,b14,c7,d6
1.4147293346850884,1.2775,a3,b14,c7,d7
-0.0,1.0,a3,b14,c7,d2
1.4076138077963691,1.2175,a3,b14,c7,d8
1.2579535436676847,1.4725,a3,b14,c8,d1
1.8511161624305639,1.4925,a3,b14,c8,d4
0.0,0.0,a3,b14,c8,d9
0.852074413828408,1.0,a3,b14,c8,d5
1.1949690454670334,1.475,a3,b14,c8,d3
2.9091222503896392,3.0,a3,b14,c8,d10
1.085605445775382,1.0,a3,b14,c8,d6
1.0835558248585435,1.4475,a3,b14,c8,d7
-0.0,1.0,a3,b14,c8,d2
0.9785250593443942,1.2775,a3,b14,c8,d8
0.0,0.0,a3,b14,c9,d1
0.0,0.0,a3,b14,c9,d4
0.0,0.0,a3,b14,c9,d9
0.0,0.0,a3,b14,c9,d5
0.0,0.0,a3,b14,c9,d3
0.0,0.0,a3,b14,c9,d10
0.0,0.0,a3,b14,c9,d6
0.0,0.0,a3,b14,c9,d7
0.0,0.0,a3,b14,c9,d2
0.0,0.0,a3,b14,c9,d8
100.47838854826288,89.48500000000001,a3,b14,c4,d1
66.26584673046817,89.47000000000001,a3,b14,c4,d4
0.0,0.0,a3,b14,c4,d9
1352.4461047844002,1352.695,a3,b14,c4,d5
71.97448533997509,90.12,a3,b14,c4,d3
1071.763377286672,1171.0,a3,b14,c4,d10
1335.0663723053012,1357.37,a3,b14,c4,d6
81.48941201422565,88.145,a3,b14,c4,d7
-0.0,1346.0,a3,b14,c4,d2
73.38006380939788,74.94250000000002,a3,b14,c4,d8
96.15192906237637,83.625,a3,b14,c2,d1
76.7588056587025,83.095,a3,b14,c2,d4
0.0,0.0,a3,b14,c2,d9
9.586804786086793,9.62,a3,b14,c2,d5
92.80979064473354,83.94,a3,b14,c2,d3
4.167728687603739,4.0,a3,b14,c2,d10
9.319836998168796,9.585,a3,b14,c2,d6
86.39814049011723,82.8325,a3,b14,c2,d7
-0.0,10.0,a3,b14,c2,d2
62.870124574732856,57.38,a3,b14,c2,d8
0.0,0.0,a3,b14,c10,d1
0.0,0.0,a3,b14,c10,d4
0.0,0.0,a3,b14,c10,d9
0.0,0.0,a3,b14,c10,d5
0.0,0.0,a3,b14,c10,d3
0.0,0.0,a3,b14,c10,d10
0.0,0.0,a3,b14,c10,d6
0.0,0.0,a3,b14,c10,d7
0.0,0.0,a3,b14,c10,d2
0.0,0.0,a3,b14,c10,d8
0.0,0.0,a3,b32,c5,d1
0.0,0.0,a3,b32,c5,d4
0.0,0.0,a3,b32,c5,d9
0.0,0.0,a3,b32,c5,d5
0.0,0.0,a3,b32,c5,d3
0.0,0.0,a3,b32,c5,d10
0.0,0.0,a3,b32,c5,d6
0.0,0.0,a3,b32,c5,d7
0.0,0.0,a3,b32,c5,d2
0.0,0.0,a3,b32,c5,d8
0.0,0.0,a3,b32,c6,d1
0.0,0.0,a3,b32,c6,d4
0.0,0.0,a3,b32,c6,d9
0.0,0.0,a3,b32,c6,d5
0.0,0.0,a3,b32,c6,d3
0.0,0.0,a3,b32,c6,d10
0.0,0.0,a3,b32,c6,d6
0.0,0.0,a3,b32,c6,d7
0.0,0.0,a3,b32,c6,d2
0.0,0.0,a3,b32,c6,d8
0.0,0.0,a3,b32,c1,d1
0.0,0.0,a3,b32,c1,d4
0.0,0.0,a3,b32,c1,d9
0.0,0.0,a3,b32,c1,d5
0.0,0.0,a3,b32,c1,d3
0.0,0.0,a3,b32,c1,d10
0.0,0.0,a3,b32,c1,d6
0.0,0.0,a3,b32,c1,d7
0.0,0.0,a3,b32,c1,d2
0.0,0.0,a3,b32,c1,d8
0.0,0.0,a3,b32,c3,d1
0.0,0.0,a3,b32,c3,d4
0.0,0.0,a3,b32,c3,d9
0.0,0.0,a3,b32,c3,d5
0.0,0.0,a3,b32,c3,d3
0.0,0.0,a3,b32,c3,d10
0.0,0.0,a3,b32,c3,d6
0.0,0.0,a3,b32,c3,d7
0.0,0.0,a3,b32,c3,d2
0.0,0.0,a3,b32,c3,d8
0.0,0.0,a3,b32,c7,d1
0.0,0.0,a3,b32,c7,d4
0.0,0.0,a3,b32,c7,d9
0.0,0.0,a3,b32,c7,d5
0.0,0.0,a3,b32,c7,d3
0.0,0.0,a3,b32,c7,d10
0.0,0.0,a3,b32,c7,d6
0.0,0.0,a3,b32,c7,d7
0.0,0.0,a3,b32,c7,d2
0.0,0.0,a3,b32,c7,d8
0.0,0.0,a3,b32,c8,d1
0.0,0.0,a3,b32,c8,d4
0.0,0.0,a3,b32,c8,d9
0.0,0.0,a3,b32,c8,d5
0.0,0.0,a3,b32,c8,d3
0.0,0.0,a3,b32,c8,d10
0.0,0.0,a3,b32,c8,d6
0.0,0.0,a3,b32,c8,d7
0.0,0.0,a3,b32,c8,d2
0.0,0.0,a3,b32,c8,d8
0.0,0.0,a3,b32,c9,d1
0.0,0.0,a3,b32,c9,d4
0.0,0.0,a3,b32,c9,d9
0.0,0.0,a3,b32,c9,d5
0.0,0.0,a3,b32,c9,d3
0.0,0.0,a3,b32,c9,d10
0.0,0.0,a3,b32,c9,d6
0.0,0.0,a3,b32,c9,d7
0.0,0.0,a3,b32,c9,d2
0.0,0.0,a3,b32,c9,d8
0.0,0.0,a3,b32,c4,d1
0.0,0.0,a3,b32,c4,d4
0.0,0.0,a3,b32,c4,d9
0.0,0.0,a3,b32,c4,d5
0.0,0.0,a3,b32,c4,d3
0.0,0.0,a3,b32,c4,d10
0.0,0.0,a3,b32,c4,d6
0.0,0.0,a3,b32,c4,d7
0.0,0.0,a3,b32,c4,d2
0.0,0.0,a3,b32,c4,d8
162.1867963781769,156.1275,a3,b32,c2,d1
141.78165490810142,153.0675,a3,b32,c2,d4
0.0,0.0,a3,b32,c2,d9
280.0967859757594,251.125,a3,b32,c2,d5
190.82409309175185,154.88,a3,b32,c2,d3
227.2901191880267,207.0,a3,b32,c2,d10
235.75654440203297,249.5175,a3,b32,c2,d6
190.13873300952102,149.0625,a3,b32,c2,d7
-0.0,249.0,a3,b32,c2,d2
117.70396726010316,123.0475,a3,b32,c2,d8
0.0,0.0,a3,b32,c10,d1
0.0,0.0,a3,b32,c10,d4
0.0,0.0,a3,b32,c10,d9
0.0,0.0,a3,b32,c10,d5
0.0,0.0,a3,b32,c10,d3
0.0,0.0,a3,b32,c10,d10
0.0,0.0,a3,b32,c10,d6
0.0,0.0,a3,b32,c10,d7
0.0,0.0,a3,b32,c10,d2
0.0,0.0,a3,b32,c10,d8
6.736613659584634,4.84,a3,b1,c5,d1
5.412363739586136,4.8575,a3,b1,c5,d4
0.0,0.0,a3,b1,c5,d9
1.4606495066072052,1.6475,a3,b1,c5,d5
6.154716542572412,4.8225,a3,b1,c5,d3
0.8673956413913155,1.0,a3,b1,c5,d10
1.9078178141653857,1.6549999999999998,a3,b1,c5,d6
2.5387897284208565,4.6925,a3,b1,c5,d7
-0.0,2.0,a3,b1,c5,d2
2.068919141320826,2.61,a3,b1,c5,d8
0.9289538963556256,0.9975,a3,b1,c6,d1
0.5541390924014803,1.005,a3,b1,c6,d4
0.0,0.0,a3,b1,c6,d9
2.8978125894202136,3.4600000000000004,a3,b1,c6,d5
0.9099676939553908,0.9925,a3,b1,c6,d3
1.7854136503258196,2.0,a3,b1,c6,d10
2.8705487350884438,3.4575,a3,b1,c6,d6
1.0015064406195164,1.0325,a3,b1,c6,d7
-0.0,3.0,a3,b1,c6,d2
0.9977867247368978,1.0,a3,b1,c6,d8
12.285868414863653,13.0,a3,b1,c1,d1
14.665350367130044,13.0,a3,b1,c1,d4
0.0,0.0,a3,b1,c1,d9
103.8904229960013,96.0,a3,b1,c1,d5
14.803453615927028,13.0,a3,b1,c1,d3
32.248263859134205,35.0,a3,b1,c1,d10
86.07380417539585,95.0,a3,b1,c1,d6
11.975406320165632,11.0,a3,b1,c1,d7
-0.0,96.0,a3,b1,c1,d2
8.86069209515018,10.0,a3,b1,c1,d8
3.9396536589444815,3.1500000000000004,a3,b1,c3,d1
3.7629395489658566,3.1575,a3,b1,c3,d4
0.0,0.0,a3,b1,c3,d9
3.3284962723081626,4.1400000000000015,a3,b1,c3,d5
3.7645512401189793,3.155,a3,b1,c3,d3
1.5041538878807486,2.0,a3,b1,c3,d10
3.7582607893259086,4.0925,a3,b1,c3,d6
0.9863750827564404,1.1825,a3,b1,c3,d7
-0.0,4.0,a3,b1,c3,d2
0.950334698970532,1.13,a3,b1,c3,d8
1.0060547957407988,1.0025,a3,b1,c7,d1
0.8596948147678435,1.005,a3,b1,c7,d4
0.0,0.0,a3,b1,c7,d9
1.4173142230927704,1.515,a3,b1,c7,d5
1.1751105756013769,0.995,a3,b1,c7,d3
1.2216976779586135,1.0,a3,b1,c7,d10
1.6083916676316798,1.5275,a3,b1,c7,d6
1.0495451488710903,0.995,a3,b1,c7,d7
-0.0,2.0,a3,b1,c7,d2
1.0602934505484751,1.0025,a3,b1,c7,d8
1.3496045881159342,1.32,a3,b1,c8,d1
1.2346402237407914,1.3025000000000002,a3,b1,c8,d4
0.0,0.0,a3,b1,c8,d9
1.6607897904098698,1.765,a3,b1,c8,d5
1.1874838446156677,1.3175,a3,b1,c8,d3
2.1262534770991808,2.0,a3,b1,c8,d10
1.4247582157484766,1.78,a3,b1,c8,d6
1.1306068559334348,1.1225,a3,b1,c8,d7
-0.0,2.0,a3,b1,c8,d2
1.3480317999819775,1.12,a3,b1,c8,d8
0.0,0.0,a3,b1,c9,d1
0.0,0.0,a3,b1,c9,d4
0.0,0.0,a3,b1,c9,d9
0.0,0.0,a3,b1,c9,d5
0.0,0.0,a3,b1,c9,d3
0.0,0.0,a3,b1,c9,d10
0.0,0.0,a3,b1,c9,d6
0.0,0.0,a3,b1,c9,d7
0.0,0.0,a3,b1,c9,d2
0.0,0.0,a3,b1,c9,d8
101.2292518161807,95.5025,a3,b1,c4,d1
84.95897701325094,95.5925,a3,b1,c4,d4
0.0,0.0,a3,b1,c4,d9
345.13108321959714,413.98,a3,b1,c4,d5
78.84731439929617,94.7475,a3,b1,c4,d3
163.084148735193,137.0,a3,b1,c4,d10
467.15132726170515,417.455,a3,b1,c4,d6
73.87827299940106,81.9325,a3,b1,c4,d7
-0.0,418.0,a3,b1,c4,d2
60.066567621773274,69.6825,a3,b1,c4,d8
1.612825956562765,1.4025,a3,b1,c2,d1
1.1726272008955747,1.3975,a3,b1,c2,d4
0.0,0.0,a3,b1,c2,d9
1.2862231683603995,1.4900000000000002,a3,b1,c2,d5
1.3456251297398107,1.4075,a3,b1,c2,d3
0.8528173215791552,1.0,a3,b1,c2,d10
1.5314035353040936,1.47,a3,b1,c2,d6
1.348200806536737,1.2425,a3,b1,c2,d7
-0.0,1.0,a3,b1,c2,d2
1.5370266156952672,1.2475,a3,b1,c2,d8
0.0,0.0,a3,b1,c10,d1
0.0,0.0,a3,b1,c10,d4
0.0,0.0,a3,b1,c10,d9
0.0,0.0,a3,b1,c10,d5
0.0,0.0,a3,b1,c10,d3
0.0,0.0,a3,b1,c10,d10
0.0,0.0,a3,b1,c10,d6
0.0,0.0,a3,b1,c10,d7
0.0,0.0,a3,b1,c10,d2
0.0,0.0,a3,b1,c10,d8
0.0,0.0,a3,b33,c5,d1
0.0,0.0,a3,b33,c5,d4
0.0,0.0,a3,b33,c5,d9
0.0,0.0,a3,b33,c5,d5
0.0,0.0,a3,b33,c5,d3
0.0,0.0,a3,b33,c5,d10
0.0,0.0,a3,b33,c5,d6
0.0,0.0,a3,b33,c5,d7
0.0,0.0,a3,b33,c5,d2
0.0,0.0,a3,b33,c5,d8
0.0,0.0,a3,b33,c6,d1
0.0,0.0,a3,b33,c6,d4
0.0,0.0,a3,b33,c6,d9
0.0,0.0,a3,b33,c6,d5
0.0,0.0,a3,b33,c6,d3
0.0,0.0,a3,b33,c6,d10
0.0,0.0,a3,b33,c6,d6
0.0,0.0,a3,b33,c6,d7
0.0,0.0,a3,b33,c6,d2
0.0,0.0,a3,b33,c6,d8
0.0,0.0,a3,b33,c1,d1
0.0,0.0,a3,b33,c1,d4
0.0,0.0,a3,b33,c1,d9
0.0,0.0,a3,b33,c1,d5
0.0,0.0,a3,b33,c1,d3
0.0,0.0,a3,b33,c1,d10
0.0,0.0,a3,b33,c1,d6
0.0,0.0,a3,b33,c1,d7
0.0,0.0,a3,b33,c1,d2
0.0,0.0,a3,b33,c1,d8
0.0,0.0,a3,b33,c3,d1
0.0,0.0,a3,b33,c3,d4
0.0,0.0,a3,b33,c3,d9
0.0,0.0,a3,b33,c3,d5
0.0,0.0,a3,b33,c3,d3
0.0,0.0,a3,b33,c3,d10
0.0,0.0,a3,b33,c3,d6
0.0,0.0,a3,b33,c3,d7
0.0,0.0,a3,b33,c3,d2
0.0,0.0,a3,b33,c3,d8
0.0,0.0,a3,b33,c7,d1
0.0,0.0,a3,b33,c7,d4
0.0,0.0,a3,b33,c7,d9
0.0,0.0,a3,b33,c7,d5
0.0,0.0,a3,b33,c7,d3
0.0,0.0,a3,b33,c7,d10
0.0,0.0,a3,b33,c7,d6
0.0,0.0,a3,b33,c7,d7
0.0,0.0,a3,b33,c7,d2
0.0,0.0,a3,b33,c7,d8
0.0,0.0,a3,b33,c8,d1
0.0,0.0,a3,b33,c8,d4
0.0,0.0,a3,b33,c8,d9
0.0,0.0,a3,b33,c8,d5
0.0,0.0,a3,b33,c8,d3
0.0,0.0,a3,b33,c8,d10
0.0,0.0,a3,b33,c8,d6
0.0,0.0,a3,b33,c8,d7
0.0,0.0,a3,b33,c8,d2
0.0,0.0,a3,b33,c8,d8
0.0,0.0,a3,b33,c9,d1
0.0,0.0,a3,b33,c9,d4
0.0,0.0,a3,b33,c9,d9
0.0,0.0,a3,b33,c9,d5
0.0,0.0,a3,b33,c9,d3
0.0,0.0,a3,b33,c9,d10
0.0,0.0,a3,b33,c9,d6
0.0,0.0,a3,b33,c9,d7
0.0,0.0,a3,b33,c9,d2
0.0,0.0,a3,b33,c9,d8
0.0,0.0,a3,b33,c4,d1
0.0,0.0,a3,b33,c4,d4
0.0,0.0,a3,b33,c4,d9
0.0,0.0,a3,b33,c4,d5
0.0,0.0,a3,b33,c4,d3
0.0,0.0,a3,b33,c4,d10
0.0,0.0,a3,b33,c4,d6
0.0,0.0,a3,b33,c4,d7
0.0,0.0,a3,b33,c4,d2
0.0,0.0,a3,b33,c4,d8
0.0,0.0,a3,b33,c2,d1
0.0,0.0,a3,b33,c2,d4
0.0,0.0,a3,b33,c2,d9
0.0,0.0,a3,b33,c2,d5
0.0,0.0,a3,b33,c2,d3
0.0,0.0,a3,b33,c2,d10
0.0,0.0,a3,b33,c2,d6
0.0,0.0,a3,b33,c2,d7
0.0,0.0,a3,b33,c2,d2
0.0,0.0,a3,b33,c2,d8
2.963020842945704,2.945,a3,b33,c10,d1
2.540599822247004,2.945,a3,b33,c10,d4
0.0,0.0,a3,b33,c10,d9
2.4360419377717983,2.27,a3,b33,c10,d5
2.443581159336273,2.9725,a3,b33,c10,d3
2.1410666106444927,2.0,a3,b33,c10,d10
2.2083899232781357,2.2675,a3,b33,c10,d6
2.385676487007089,2.8025,a3,b33,c10,d7
-0.0,2.0,a3,b33,c10,d2
2.2304472287197785,2.655,a3,b33,c10,d8
0.0,0.0,a3,b34,c5,d1
0.0,0.0,a3,b34,c5,d4
0.0,0.0,a3,b34,c5,d9
0.0,0.0,a3,b34,c5,d5
0.0,0.0,a3,b34,c5,d3
0.0,0.0,a3,b34,c5,d10
0.0,0.0,a3,b34,c5,d6
0.0,0.0,a3,b34,c5,d7
0.0,0.0,a3,b34,c5,d2
0.0,0.0,a3,b34,c5,d8
0.0,0.0,a3,b34,c6,d1
0.0,0.0,a3,b34,c6,d4
0.0,0.0,a3,b34,c6,d9
0.0,0.0,a3,b34,c6,d5
0.0,0.0,a3,b34,c6,d3
0.0,0.0,a3,b34,c6,d10
0.0,0.0,a3,b34,c6,d6
0.0,0.0,a3,b34,c6,d7
0.0,0.0,a3,b34,c6,d2
0.0,0.0,a3,b34,c6,d8
0.0,0.0,a3,b34,c1,d1
0.0,0.0,a3,b34,c1,d4
0.0,0.0,a3,b34,c1,d9
0.0,0.0,a3,b34,c1,d5
0.0,0.0,a3,b34,c1,d3
0.0,0.0,a3,b34,c1,d10
0.0,0.0,a3,b34,c1,d6
0.0,0.0,a3,b34,c1,d7
0.0,0.0,a3,b34,c1,d2
0.0,0.0,a3,b34,c1,d8
0.0,0.0,a3,b34,c3,d1
0.0,0.0,a3,b34,c3,d4
0.0,0.0,a3,b34,c3,d9
0.0,0.0,a3,b34,c3,d5
0.0,0.0,a3,b34,c3,d3
0.0,0.0,a3,b34,c3,d10
0.0,0.0,a3,b34,c3,d6
0.0,0.0,a3,b34,c3,d7
0.0,0.0,a3,b34,c3,d2
0.0,0.0,a3,b34,c3,d8
0.0,0.0,a3,b34,c7,d1
0.0,0.0,a3,b34,c7,d4
0.0,0.0,a3,b34,c7,d9
0.0,0.0,a3,b34,c7,d5
0.0,0.0,a3,b34,c7,d3
0.0,0.0,a3,b34,c7,d10
0.0,0.0,a3,b34,c7,d6
0.0,0.0,a3,b34,c7,d7
0.0,0.0,a3,b34,c7,d2
0.0,0.0,a3,b34,c7,d8
0.0,0.0,a3,b34,c8,d1
0.0,0.0,a3,b34,c8,d4
0.0,0.0,a3,b34,c8,d9
0.0,0.0,a3,b34,c8,d5
0.0,0.0,a3,b34,c8,d3
0.0,0.0,a3,b34,c8,d10
0.0,0.0,a3,b34,c8,d6
0.0,0.0,a3,b34,c8,d7
0.0,0.0,a3,b34,c8,d2
0.0,0.0,a3,b34,c8,d8
0.0,0.0,a3,b34,c9,d1
0.0,0.0,a3,b34,c9,d4
0.0,0.0,a3,b34,c9,d9
0.0,0.0,a3,b34,c9,d5
0.0,0.0,a3,b34,c9,d3
0.0,0.0,a3,b34,c9,d10
0.0,0.0,a3,b34,c9,d6
0.0,0.0,a3,b34,c9,d7
0.0,0.0,a3,b34,c9,d2
0.0,0.0,a3,b34,c9,d8
0.0,0.0,a3,b34,c4,d1
0.0,0.0,a3,b34,c4,d4
0.0,0.0,a3,b34,c4,d9
0.0,0.0,a3,b34,c4,d5
0.0,0.0,a3,b34,c4,d3
0.0,0.0,a3,b34,c4,d10
0.0,0.0,a3,b34,c4,d6
0.0,0.0,a3,b34,c4,d7
0.0,0.0,a3,b34,c4,d2
0.0,0.0,a3,b34,c4,d8
281.67046827714125,303.1125,a3,b34,c2,d1
369.32136220437684,303.5525,a3,b34,c2,d4
0.0,0.0,a3,b34,c2,d9
124.69731162666771,138.99249999999998,a3,b34,c2,d5
313.34509539387,302.6175,a3,b34,c2,d3
67.66792466141675,64.0,a3,b34,c2,d10
169.5976382396859,139.215,a3,b34,c2,d6
342.2520398829776,295.46,a3,b34,c2,d7
-0.0,139.0,a3,b34,c2,d2
290.54449933228256,238.6325,a3,b34,c2,d8
0.0,0.0,a3,b34,c10,d1
0.0,0.0,a3,b34,c10,d4
0.0,0.0,a3,b34,c10,d9
0.0,0.0,a3,b34,c10,d5
0.0,0.0,a3,b34,c10,d3
0.0,0.0,a3,b34,c10,d10
0.0,0.0,a3,b34,c10,d6
0.0,0.0,a3,b34,c10,d7
0.0,0.0,a3,b34,c10,d2
0.0,0.0,a3,b34,c10,d8
0.8416751702130288,1.275,a3,b35,c5,d1
1.3082958108114318,1.29,a3,b35,c5,d4
0.0,0.0,a3,b35,c5,d9
1.078491737154872,1.0025,a3,b35,c5,d5
0.8935794789000082,1.28,a3,b35,c5,d3
0.9285982480099438,1.0,a3,b35,c5,d10
1.0014150358152014,1.005,a3,b35,c5,d6
1.65017750600957,1.3725,a3,b35,c5,d7
-0.0,1.0,a3,b35,c5,d2
0.9514875249874456,1.045,a3,b35,c5,d8
4.381619505997383,4.5775,a3,b35,c6,d1
4.611323752532324,4.6225000000000005,a3,b35,c6,d4
